CODIGOS,ABEV3,BTOW3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,TAEE11,VIVT4,TIMP3,TOTS3,UGPA3,USIM5,VALE3,WEGE3,YDUQ3,IBOV
10/05/2017,17.682618568,15.023893344,18.380276729,22.914399501,12.342254483,20.259254742,20.932610769,16.461006462,29.256289005,31.356481074,44.96,16.014740822,7.4133098331,20.37385428,20.205370309,14.902372727,35.816286785,31.412732411,11.453353441,9.2240495656,15.671732087,18.891440859,15.494712223,12.083556698,21.89429315,10.375584248,25.919745074,9.3293997504,4.2856830694,10.62,17.241736746,27.241577761,33.569712859,7.2166069285,21.533965841,11.387497198,13.99449074,14.873200058,17.657993571,25.814587847,4.3011944279,7.9,11.007904861,22.012218043,14.949767763,13.678261918,19.051611132,68.453266082,28.775355479,23.941968061,7.0568282425,62.171078923,16.554111607,18.375680526,39.598241086,9.6566016503,28.69505019,35.15023562,4.20965615,24.604157794,14.166158911,17.064678229,67349
11/05/2017,17.995911445,14.826210537,18.472593538,22.952112469,12.537132185,20.25258393,21.059111915,16.434640728,30.168629052,30.930417296,44.3,15.97074428,7.3799541083,20.329369882,20.047580734,14.677995722,35.264535222,30.720306456,11.625713914,9.2331462615,17.006948068,20.091964554,15.553814749,12.065773685,21.734853206,10.239574717,26.031179919,9.4815612142,4.3897504287,10.35,16.925597708,27.389535212,34.038216399,7.3380745699,21.903151028,11.238316012,13.906308693,14.642964763,17.393123667,25.770610696,4.0477311848,7.62,10.736984923,22.387444221,14.920549976,13.761835819,19.523965127,67.603097039,28.377408515,23.81278478,7.0008216691,61.461803234,16.799637506,18.483818201,39.137317889,9.4979908019,29.619128077,34.713990288,4.190076354,24.381831067,14.415459845,16.771407711,67537
12/05/2017,18.143343387,13.195327378,18.59260539,23.502721805,12.342254483,20.612807755,21.272166478,15.924903207,31.045879097,30.803504681,45.24,16.313917298,7.6551388377,20.81869826,19.997752447,14.752788057,35.702131289,31.19817789,11.548151701,9.4514669612,17.055678578,20.39929862,15.573515591,12.163580252,21.958069128,10.262890636,26.120327796,9.1487080121,4.1910763792,10.26,17.139599519,27.189357484,33.942603431,7.359510036,22.112539642,10.910117403,13.932763307,14.704360841,16.824143874,25.814587847,4.0707732978,7.69,10.665690202,22.431588477,15.514644982,14.346853131,21.137841276,68.111244053,29.35332607,24.674006653,6.7767953757,62.171078923,17.177369659,18.537887038,39.902779626,9.6379415505,28.597778833,35.131671989,4.0530177817,24.002022908,14.679425539,16.908878267,68221
15/05/2017,18.189415869,12.760425202,18.814165733,23.382040307,12.286575139,20.572782886,21.305456253,16.294023481,30.484439068,30.141746046,44.31,16.718685473,7.6239232059,20.907667056,19.682173297,14.696693806,36.149240314,30.622781674,11.358555181,9.6515942694,16.617103986,20.370486051,15.731122327,12.225820794,22.117509072,10.480505887,26.017807738,9.4910713057,4.3708290907,10.23,17.095826421,27.285094658,33.875674354,7.359510036,22.206213495,10.73109998,14.065036377,14.646034567,16.775093892,25.506747788,4.1859838629,7.36,10.836797532,22.393750543,15.767865804,14.56043088,20.964644812,68.599846952,28.661656347,24.949597652,7.1875102469,61.733254424,17.234029482,18.522438799,39.310164088,9.6566016503,29.278678329,35.243053776,4.2977652322,24.687530316,14.972720754,16.863054748,68474
16/05/2017,18.26313184,13.24474808,19.054189437,23.8647663,12.574251747,20.54609964,21.338746029,16.610412286,30.484439068,29.688486707,42.85,16.745083398,7.5896583825,21.085604648,19.524383722,14.883674643,37.262256397,31.880851367,11.642949962,9.9517852316,16.042083965,19.554129939,15.553814749,12.181363264,22.23868343,10.649546304,25.982148587,9.8429446908,4.5884244783,10.09,17.159054229,27.346018315,34.420668269,7.3380745699,22.178662362,9.8061766271,14.065036377,14.667523194,16.755473899,25.59470209,4.3319172452,7.17,10.662037458,22.948706907,15.767865804,14.579002859,22.114039533,68.267596981,30.613491457,24.49315006,7.271520107,62.162322433,16.875183937,18.846851822,39.606471857,9.591291301,29.521856721,35.498303704,4.4054541105,25.252610747,14.298141758,17.018854711,68684
17/05/2017,18.097270905,12.987760431,18.924945904,23.457466243,12.676330544,20.012434714,20.919294859,16.21492628,29.659824026,28.881685083,41.7,16.322716607,7.5468273532,20.863182658,19.100843284,14.864976559,36.681965961,31.754069149,11.393027276,9.8426248817,15.476810046,18.968274376,14.775631491,12.003533143,22.00908991,10.437760034,25.786023259,9.7288235929,4.484357119,9.65,16.551094541,26.849925684,34.372861785,7.1951714624,21.726823774,9.4481417807,13.968036126,14.335984369,16.686803924,25.313248322,4.3094895886,6.88,10.574762936,22.545102279,15.680212442,14.495428957,22.224255465,67.622641155,29.741798106,24.028090248,6.9821528113,59.071281467,16.894070545,18.676921191,38.808087034,9.4513405524,29.638582349,35.029572017,4.3075551303,24.863538975,14.063505586,16.81723123,67540
18/05/2017,17.323253209,11.534791798,17.327865103,21.058921463,10.857471988,17.410818201,18.176217366,16.083097611,23.755931222,28.791033215,40.94,13.990899948,6.0049103003,18.363159491,18.187324692,13.640252075,33.609280534,28.779563286,9.5401521895,8.3871535498,12.231358065,15.750870873,15.169648331,11.06992501,20.861122311,9.887892929,24.988149765,8.5590823398,3.7180429278,7.71,14.955808319,25.178876825,29.630458601,6.502091391,19.109466104,8.5331638398,14.197309446,13.322949071,14.126394856,23.351867371,3.6099310377,6.5,9.7020177143,19.738788848,13.897927425,12.211075643,20.075044788,65.629141329,27.287791828,21.349690224,6.0113722065,50.796398427,16.724091076,17.610992686,36.997317331,9.0128282069,28.354600442,33.372767936,3.6124723706,24.882066202,13.674889425,14.663525868,61597
19/05/2017,17.157392274,12.1476085,17.678668979,21.541647457,10.903871441,17.944483127,18.475825345,16.320389215,24.545456263,28.482816865,40.45,14.606851518,6.2704626817,18.994837942,18.843397136,13.994065849,34.046876601,28.721048417,9.8245469702,9.0057288659,12.533487229,15.654828978,14.923387806,11.443368263,21.301176557,10.002529534,25.496292661,9.0916474632,4.1816157101,8,15.55890433,25.683672835,30.615272166,6.5449623233,19.605386505,8.662454201,14.073854581,13.19708711,14.175444838,23.659707431,3.8173100548,6.48,9.9274768966,20.158159282,14.034277099,12.647517129,21.074860744,65.765950141,27.19304255,21.840586692,6.4407559356,55.165886932,16.336915619,18.074439862,37.803932926,8.7422567597,28.597778833,34.013213211,3.8180602291,25.243347134,13.858198935,15.974078492,62639
22/05/2017,17.111319792,12.404596149,17.087841399,21.345540022,10.393477459,17.637625794,17.949846893,16.408274994,23.405031204,28.60972948,42.9,14.043695797,6.082006153,18.283087574,18.685607561,13.871558875,33.114606719,27.258176681,9.2126672905,8.4599271164,12.085166535,15.126598552,15.967532431,11.24775513,21.141736613,9.8704059892,24.248222391,8.9394859994,4.0302450057,7.22,14.955808319,25.396461312,29.353180996,6.3591882835,19.219670638,5.9473566156,14.514764813,12.647592206,13.743804995,22.410756332,3.4083893559,6.57,9.5638330542,19.076625005,13.936884475,12.44322537,20.744212947,64.104700286,26.112900791,21.556383474,6.4594247934,52.022307026,17.243472786,17.688233882,37.384163586,8.816897159,28.11142205,34.027135934,3.8082703311,25.864009247,13.880196076,15.552502123,61673
23/05/2017,17.406183676,12.839498325,17.225728295,21.986660482,10.532675818,17.817737707,18.069690085,16.46979504,23.955277552,29.643160773,43.98,14.36047089,6.3389923285,18.701240915,19.051014997,13.956371395,33.894669274,28.028622462,9.2816114797,8.5054105955,12.72840927,15.702849926,15.740972748,11.398910733,21.173624602,10.122995118,25.808310228,9.3579300249,4.2856830694,7.24,15.451903425,26.023104634,30.118084735,6.4377849927,19.522733105,6.5142451225,14.946856839,13.00982907,14.165634842,23.395844523,3.7157711434,6.52,9.6729262069,19.959510129,14.044016361,12.526799271,21.476361639,64.739884054,26.851945153,22.047279941,6.5247657956,53.186920194,17.800627712,17.899352589,37.474702071,8.8915375582,28.354600442,34.727913011,3.9257491074,26.17897211,13.975517021,15.864102048,62662
24/05/2017,17.378540187,12.750541062,17.420316941,22.492014256,10.996670347,17.944483127,18.276086692,16.21492628,24.379264765,29.579704465,44.75,14.879630071,6.4931840338,19.226156812,19.416422434,14.050607529,34.189570971,29.003870286,9.703894639,8.896568516,13.576320148,16.932186189,16.125139167,11.594523866,21.384085328,10.375584248,25.594355325,9.1867483781,4.2194583862,7.84,15.904225432,26.110138429,30.739569023,6.4377849927,19.682529678,6.6634263085,14.638219677,13.45495064,14.283354799,24.099478944,3.835436517,6.26,9.6874719606,20.558610749,14.423847594,12.94466878,21.901480235,65.375067822,27.600464442,22.159238785,6.4220870778,55.866406131,17.404008951,17.930962925,37.285394329,8.9475178576,28.519961748,34.760399366,3.9649086995,25.493464702,13.740880849,16.038231418,63257
25/05/2017,17.433827165,12.938339729,17.170131539,22.371332758,10.978110566,17.931141504,18.149585546,16.320389215,24.476428501,30.21426754,45.97,14.606851518,6.4332205928,19.03932234,19.516079008,14.012913075,34.532037458,29.09164259,9.3074655507,8.5690874663,13.342413699,16.384747385,16.509305586,11.807920011,21.301176557,10.604857458,25.57652575,9.0726272802,4.2099977172,7.92,15.806951882,26.284206018,30.098962141,6.2877367298,19.313344491,8.165183581,15.38776707,13.313739659,14.204874827,23.659707431,3.8208431788,6.29,9.7092905912,20.274826245,14.082973411,12.758948998,21.925097935,65.9613913,27.230942261,21.573607911,6.48742808,54.938218192,17.082936621,17.804521582,37.738086755,9.1807691052,28.354600442,35.015649294,3.9844884955,25.660209747,13.938855119,16.129878455,63226
26/05/2017,17.535186626,13.145906676,17.716832975,22.446758694,11.275067065,18.378085879,18.569036716,16.522526507,25.4922312,30.449962396,46.55,14.967623152,6.6388095332,19.608722634,19.748611013,14.135420049,34.779374365,30.330207326,9.4281178819,8.5781841621,13.829718801,16.874561052,16.233493798,11.914618083,21.505259686,10.492163846,25.950946831,9.0821373717,4.2005370482,7.9,16.390593183,26.110138429,30.902111068,6.4092043712,19.836816025,7.6679129609,15.079129909,13.461090248,14.646324667,23.870797757,3.9171592111,6.33,9.8765667587,20.464015915,14.170626772,12.703233064,22.515540428,69.18617043,27.752063286,22.185075441,6.5060969378,55.559928981,17.470112078,18.26287145,38.314240751,9.3300499037,29.181406973,35.38228101,3.9746985975,25.808427565,14.114832249,16.349831343,64085
29/05/2017,17.39696918,12.928455588,17.624171714,22.326077196,11.275067065,18.17129072,18.382613974,17.032264027,25.315569861,30.576875011,46.02,14.765239065,6.5959785039,19.128291136,19.266937574,13.965795009,35.159892684,30.427732109,9.6349504497,8.5963775538,13.644542862,17.018623895,16.05618622,11.71900495,21.371330133,10.447475,25.799395441,9.3293997504,4.2573010624,7.85,16.152272986,26.179765465,30.911672365,6.3949140604,19.737631945,7.6579675485,15.167311955,13.525556131,14.754234627,23.351867371,3.9709241415,6.32,9.767473606,20.501853849,13.985580787,12.601087184,22.428942196,69.18617043,27.373066177,22.047279941,6.7021199446,56.21666573,17.37567904,18.247066282,37.960317582,9.1527789555,29.181406973,35.052776556,4.0040682915,25.993699838,13.902193217,16.175701973,63760
30/05/2017,17.314038712,12.799961764,17.550042706,22.393960539,11.172988268,18.478148052,18.675563997,17.489270079,25.615894137,30.821635054,45.25,14.870830762,6.647375739,19.306228728,19.607430867,13.928100555,34.817426197,30.08639537,9.5573882368,8.587280858,13.644542862,16.653664692,16.400950955,12.003533143,21.545235559,10.515479766,25.523037024,9.4530309398,4.2951437385,8,16.317638021,26.406053331,30.691762539,6.4520753034,19.798244439,7.3596051765,15.140857341,13.329088679,14.607084681,23.650912,3.9939662545,6.31,9.6947448375,20.419871658,13.800534801,12.406081413,22.381706797,70.544486488,27.562564731,22.228136534,6.7021199446,56.864645989,17.25291609,18.531559303,38.30600998,9.1621090054,29.716399434,35.034212925,4.0040682915,26.493934973,14.32747128,16.129878455,63962
31/05/2017,17.240322741,12.483669272,17.068204152,21.948947514,11.117308925,18.0445453,18.322692378,16.803761001,25.032911719,30.032963804,43.32,14.589252902,6.5445812688,19.306228728,18.943053709,13.664239381,34.275187593,29.25743472,9.2126672905,8.3689601582,13.400890311,16.576831176,15.770524011,11.861269047,21.558234193,10.375584248,25.304624727,9.0726272802,4.2194583862,7.8,15.840997625,25.674969455,30.404923637,6.3949140604,19.588855825,8.0259478074,14.726401724,13.347507503,14.322594785,23.193549626,3.8557135764,6.3,9.4183755173,20.211763022,13.26487537,12.03464185,22.058931567,70.358817387,27.477290382,21.909484442,6.40341822,55.165886932,16.856297329,17.938865509,38.520010035,9.2554095044,29.356495414,34.737194827,3.8865895153,25.169238225,13.931522739,15.937419677,62711
01/06/2017,17.092890799,12.454016851,17.179397665,22.514642037,10.987390457,17.944483127,18.222823052,16.135829078,24.76791971,30.404636462,42.85,14.334072966,6.3818233577,18.985941062,18.710521704,13.52288518,34.769861407,29.111147546,9.2126672905,8.4781205081,12.864854698,15.8181002,15.750823169,12.003533143,21.694719848,10.200714851,25.478463086,9.0536070972,4.0870090199,7.65,16.001498983,25.849037045,30.223258999,6.2625067743,19.365597443,7.7972033221,14.902765816,13.494858092,14.057724881,23.255117638,3.8037920151,6.24,9.4474670247,20.148699799,13.186961271,11.904638003,22.153402366,70.6812953,27.903662129,21.37552688,6.2447329288,54.045056213,17.073493317,17.701787991,38.72577932,9.0594784565,28.899320039,35.502944612,3.8180602291,24.706057543,14.026843684,15.763290308,62288
02/06/2017,17.111319792,12.41448029,17.281325051,22.854058751,10.87603177,17.688993863,17.968962197,15.995211831,24.803251978,30.513418704,42.5,14.580453594,6.5531474747,18.630065878,19.100843284,13.287294846,34.256161677,29.891345806,9.324701598,8.6691511204,12.913585209,15.942954665,15.997083694,12.181363264,21.701219165,10.233745737,25.812767622,9.0916474632,4.124851696,7.62,15.98690795,25.718486352,30.452730121,6.2982925273,19.558536785,7.5585134245,14.779310951,13.562393778,14.204874827,23.615730279,3.7097801941,6.24,9.5638330542,20.208609861,13.381746519,12.118215752,22.539158128,70.642207068,27.572039659,21.51332238,6.3007395022,53.081842314,16.979060279,17.654372487,38.857471662,9.1621090054,28.743685868,36.152671703,3.8767996172,24.807957293,13.931522739,15.671643271,62510
05/06/2017,17.424612669,12.552858255,17.281325051,22.899314313,10.968830675,17.722369323,17.955637049,15.740343071,24.379264765,31.31115514,43,14.298875733,6.5702798864,18.719034674,18.918139566,12.863232245,32.848243896,30.076642892,9.0403068173,8.5054105955,12.679678759,16.231080352,15.839476958,12.092448204,21.538736242,10.356154315,25.545323993,8.9775263653,4.0680876818,7.52,16.079317823,25.683672835,30.261504186,6.2696639249,19.536486575,7.2502056401,15.132039136,13.319879267,14.155824845,23.659707431,3.640500241,6.38,9.4183755173,20.136087154,13.615488816,12.23893361,22.680864327,70.886508517,27.676263864,22.116177691,6.1793919266,54.868166272,17.026276798,17.346171714,38.577625435,9.2087592549,28.130876322,36.236208043,3.8474299232,24.539312498,13.850866555,14.571878831,62450
06/06/2017,17.572044611,12.562742395,17.188663791,22.627780942,11.414265424,17.889246624,18.195489714,16.021577565,25.077077053,30.857895801,43.42,14.422066047,6.6902067683,19.021528581,18.635779274,13.174211486,32.724575442,30.525256891,9.3333196217,8.6327643371,12.962315719,17.085853222,15.632618117,12.208037782,21.538736242,10.220144784,25.937574649,9.0060566398,4.1626943721,7.85,15.96745324,25.631452558,30.835181991,6.3555497321,19.850702076,7.8568757966,14.876311202,13.38434515,14.371644767,23.782843455,3.6406538551,6.63,9.6074703153,20.457709592,13.625228079,12.23893361,23.027257256,72.919096575,28.254234455,22.185075441,6.1607230688,55.428581631,16.997946887,17.701787991,38.388317693,9.1341188557,28.276783357,36.788476071,3.8963794133,24.622685021,13.75554561,15.176749273,62954
07/06/2017,17.360111194,12.69123622,17.383252437,22.424130913,11.581303454,18.169600489,18.488642972,15.907326052,25.377401329,31.492458876,43.15,14.73884114,6.5702798864,18.781312832,18.569341558,13.654815768,32.7340884,31.19817789,9.3419376454,8.7783114702,12.952569617,16.576831176,15.76067359,12.270278324,21.746714383,10.293978529,25.942032043,8.8824254504,4.1059303579,8.33,15.73399672,25.936070839,31.408859795,6.4629069911,20.175942682,7.6579675485,14.946856839,13.679046328,14.371644767,24.099478944,3.8325178494,6.56,9.7020177143,20.757259902,13.323310945,11.951067948,23.420885586,73.544508285,28.159485178,22.632910815,6.0393754932,56.56692533,17.564545116,17.685982823,38.684625463,9.0501484065,28.889592903,36.825603333,3.8767996172,24.502258044,13.858198935,15.754125604,63170
08/06/2017,17.074461806,12.70112036,17.225728295,22.265736447,11.423545314,17.969347728,18.208814862,16.118251922,24.997579451,31.447132942,42.3,14.474861896,6.3989557694,18.471886211,19.001186711,13.485190727,31.649611191,32.378227757,9.2126672905,8.7328279911,12.523741127,16.135038456,15.66216938,12.136905734,21.577732143,10.142425051,25.852884167,9.1011575547,4.2289190553,7.9,15.782633495,25.744596491,31.074214409,6.4128069369,19.966465681,7.4391684757,14.761674542,13.47029966,14.175444838,24.178637817,3.9511079243,6.44,9.6729262069,20.609061328,13.342789469,11.923209981,23.263434254,71.912574604,28.159485178,21.943933316,6.1607230688,56.56692533,16.950730367,17.385684634,38.569394664,8.8822075083,29.278678329,36.755989716,3.9257491074,25.03028402,13.740880849,15.689972678,62755
09/06/2017,16.687452958,12.602278957,17.188663791,22.446758694,11.35858608,17.682318771,17.835710716,16.329177793,24.591258371,30.640331319,42,14.633249443,6.5531474747,18.021352401,18.934748995,13.579426861,30.717341309,32.661049626,9.4367359056,9.0330189533,12.601709943,15.866121148,15.346955908,11.914618083,21.642725312,10.080249266,25.585440537,9.1962584696,4.2383797243,7.77,14.561850442,25.083139651,31.695698697,6.3054496779,19.65225018,7.2402602277,14.532401222,13.550114562,14.126394856,24.257796689,3.8710749851,6.38,9.4256483941,20.842395254,13.420703568,11.93249597,23.310669653,72.60639072,28.614281708,21.194670287,6.2634017866,56.917184929,16.582441518,17.267145875,37.738086755,8.6769464104,29.473221042,36.338308015,3.8670097192,25.289665202,13.498912296,15.579996234,62210
12/06/2017,16.659809469,12.928455588,17.077470278,21.790553047,11.219387721,17.455365643,17.549220032,15.740343071,24.008275953,30.304919408,41.5,14.290076425,6.3818233577,18.336726068,19.125757428,13.560579634,30.156076788,32.036891018,9.2385213615,8.7328279911,12.436026208,15.866121148,15.455310539,11.932401095,21.577732143,9.9908715741,25.206562062,9.0536070972,4.1626943721,7.81,14.279757147,24.996105856,30.730007726,6.3054496779,19.65225018,6.9518432681,14.735219928,13.365926326,13.930194927,23.62452571,3.8143913871,6.43,9.4547399015,20.47978172,13.420703568,11.978925915,22.917041324,71.287162894,28.48163272,21.117160319,6.0767132088,54.833140312,16.535224999,17.441002722,37.845086783,8.8728774584,28.782594411,36.004162654,3.8572198212,24.863538975,13.425588492,15.625819753,61700
13/06/2017,16.945458857,13.165674957,17.188663791,21.617073393,11.210107831,17.435340366,17.409305977,15.160296928,24.272772541,30.023898618,41.35,14.448463972,6.4503530045,18.42683283,19.308461146,13.400378207,29.775558469,32.963376451,9.1437231012,8.5690874663,12.133897045,16.038996561,15.672573691,12.047990673,21.649224629,10.152140018,25.166445518,9.0155667313,4.1721550411,7.9,14.007391206,24.978699097,30.978601442,6.3483925815,19.894802497,6.7628804325,15.079129909,13.313739659,13.97924491,23.63332114,3.9274513549,6.46,9.382011133,20.72257513,13.50835693,12.016069872,23.381522753,71.492376111,28.993278817,21.065487006,6.0113722065,54.710549452,16.459678568,17.267145875,38.100240695,8.8542173586,28.772867275,36.217644412,3.8572198212,24.428149135,13.330267547,15.488349198,61828
14/06/2017,16.751954433,12.849382466,17.401784689,21.760382673,11.367865971,18.022748465,18.082225956,15.977634675,24.263913865,29.325879236,40.73,14.73884114,6.6216771215,18.480896887,19.48286015,13.504037954,30.156076788,33.158426016,9.048924841,8.687344512,12.036436025,15.942954665,15.583693311,11.994641637,21.577732143,10.280377576,25.15753073,8.7778144441,4.1153910269,7.86,13.710706879,25.083139651,31.074214409,6.4128069369,20.071204181,6.7230987829,14.982129658,13.194017306,13.998864902,23.923570339,3.9478820285,6.64,9.52746867,20.823476287,13.186961271,11.718918221,24.208142244,69.723633619,29.116452877,21.461649068,6.0393754932,54.290237933,16.195266061,17.211827788,38.06731761,8.7702469094,28.879865767,35.646812754,3.8767996172,24.178031567,13.38159421,15.607490345,61922
15/06/2017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16/06/2017,16.383374577,12.542974114,17.54077658,21.662328955,11.460664877,17.562167115,17.995612493,15.722765915,24.352500626,29.534378532,40.6,14.554055669,6.5531474747,18.552982297,19.773525156,13.428649047,29.58529931,33.402237972,8.9885986754,8.9147619076,12.085166535,16.183059404,15.22817179,12.225820794,22.364149489,10.414444114,25.496292661,8.5781025228,4.2099977172,7.65,13.608569651,25.326834276,31.466227575,6.4485926899,19.927877813,6.5838630093,15.079129909,13.261552993,13.635895035,23.96754749,3.9786048458,6.63,9.52746867,20.977981183,13.138264959,11.403194592,24.404956408,70.358817387,30.319768697,21.478873505,5.8246836287,56.47060394,16.856297329,17.227632956,37.861548325,8.8635474085,30.037394911,35.734990002,3.9061693113,23.677796431,13.264276124,15.534172716,61626
19/06/2017,16.466305045,12.41448029,17.865090991,22.10734198,11.599863235,17.855871164,18.042250511,16.039154721,24.033588286,30.123615672,41.21,14.906027995,6.5017502396,18.291672687,19.848267587,13.579426861,29.756532553,33.538772667,9.0833969356,8.9693420826,12.133897045,15.933350475,15.929339233,12.154688746,22.617622849,10.278434583,25.630014475,8.7587942611,4.2099977172,7.66,13.618297006,25.58793566,31.60008573,6.4557498405,20.032616313,6.3153368744,15.176130159,13.565463582,13.616275042,24.451296155,3.9478820285,6.65,9.3674653794,21.157711369,12.982436761,11.412480581,24.790712171,70.818104111,29.609149118,21.668342317,5.8246836287,55.253451832,16.950730367,17.037970941,37.943856039,8.9568479075,30.815565763,35.957753576,3.8963794133,24.446676362,13.410923731,15.589160938,62014
20/06/2017,16.650594972,12.038882956,17.438849194,21.360625209,11.135868706,17.695668955,17.622508347,15.643668714,23.032557886,29.262422928,41.1,14.325273658,6.3989557694,18.300683363,19.732001584,13.051704512,29.204780991,32.768326886,8.7731480839,8.9420519951,11.636845841,15.261057206,15.554066517,12.047990673,22.487636511,10.21820179,25.563153568,8.5876126143,4.0870090199,7.6,13.428613584,25.570528901,30.902111068,6.2911353767,19.591612101,5.9771928528,15.008584272,13.365926326,13.341595142,23.730070873,3.77690955,6.65,9.2729179803,20.905458477,12.670780365,11.013183051,24.759221905,68.805060169,29.211202154,21.306629131,5.6193261931,54.439098263,16.648544645,16.97475027,37.598163641,8.8728774584,30.776657221,35.530790059,3.8180602291,23.816750635,13.300938026,14.480231794,60766
21/06/2017,16.705881951,11.643517342,17.698300722,21.345540022,11.35858608,17.568842207,17.522569736,16.197349124,22.90853642,28.945141391,41.06,14.606851518,6.364690946,17.552797238,20.097409021,12.589947457,28.795723798,31.69555428,8.7903841312,9.0966958241,11.549130922,15.16501531,15.494812931,12.056882179,22.650119434,10.200714851,24.8187688,8.7397740781,4.2194583862,7.45,13.229202806,25.239800481,31.16026608,6.2553496237,19.613662312,6.2954460496,14.81458377,13.034387502,13.165015206,23.263913068,3.7635451244,6.7,9.0765503055,20.542844944,12.44677733,10.808891291,24.090053745,69.38161159,29.372275926,21.44442463,5.7220049109,53.064329334,16.544668303,17.022165774,37.318317415,8.8542173586,30.348663252,35.294103762,3.8572198212,24.520785271,13.124960896,13.426290872,60761
22/06/2017,16.770383425,11.366761412,17.58710721,21.6095308,11.080189362,17.77577006,17.742434679,16.461006462,23.032557886,29.434661477,40.3,14.562854977,6.7673026209,17.705978734,20.180456166,12.882079471,29.290397612,31.744316671,8.695585871,9.0057288659,12.289834678,15.846912769,15.72195168,12.119122722,22.578626948,10.424159081,24.248222391,8.9014456334,4.2762224004,7.7,12.981155253,25.300724138,31.093337003,6.2696639249,19.63019997,6.305391462,14.841038384,13.233924757,12.998245267,23.360662801,3.6713766724,6.7,9.0910960592,20.665818229,12.709737414,11.180330854,24.090053745,70.847420285,29.372275926,21.435812412,5.9086934887,53.808630983,16.554111607,17.061678693,37.334778957,9.1341188557,29.745580841,35.479740073,3.9453289034,25.03028402,13.029639951,13.893690759,61272
23/06/2017,16.807241411,11.465602815,17.475913698,21.345540022,11.005950238,17.568842207,17.59585805,16.63677802,22.571906728,29.380270356,40.1,14.50125982,6.5874122981,17.678946705,20.487730601,13.221329553,30.251206368,31.734564193,8.7128219183,9.1239859116,11.685576351,15.309078154,15.6330713,12.181363264,22.461639243,10.297864516,24.181361483,9.224788744,4.4086717668,7.69,12.913063768,25.196283584,31.007285332,6.2052495695,19.564049338,6.2258281628,14.532401222,13.482578876,13.243495177,23.378253662,3.7587830877,6.66,9.2001892119,20.637439778,12.553909216,11.078184975,24.129416578,70.251324749,29.315426359,21.496097943,5.9553656332,53.405832444,16.591884822,17.069581277,37.458240528,9.1714390553,29.706672298,35.099185634,4.1117571698,25.23408352,13.01497519,14.37025535,61087
26/06/2017,16.983866182,11.712706324,17.967018377,21.639701174,11.117308925,18.169600489,18.388704362,16.865281046,23.891849468,29.516248158,40.09,14.536457053,6.7930012385,17.778064143,20.587387175,13.032857285,31.107372586,32.378227757,9.0661608883,9.3968867863,11.938975004,15.808496011,15.356554561,12.261386818,22.689115335,10.439703027,24.301711117,9.5386217632,4.5032784571,7.64,12.703925636,25.497473815,31.122020893,6.3698640333,20.115304603,6.1462648636,14.770492747,13.715883975,13.635895035,23.71747796,3.8557135764,6.66,9.338373872,20.763566225,12.748694464,11.393908603,23.704297983,70.847420285,29.504924914,21.978382191,6.0860476377,53.414588934,16.752420987,17.409392386,37.614625184,9.2554095044,30.455661744,35.540071875,4.2879753342,25.447146634,13.095631375,14.113643647,62188
27/06/2017,17.002458264,11.544675938,17.837292613,21.156975181,11.052349691,18.002723188,18.182164566,17.383807144,23.121144647,29.797268948,39.35,14.386868815,6.7673026209,17.516754534,20.437902314,12.627641911,31.516429779,31.939366236,9.1954312432,9.2422429573,11.792783473,15.549182893,14.813396683,12.083556698,22.442141292,10.371698261,24.266051966,9.4815612142,4.4086717668,7.45,12.572606343,25.333444319,31.026407925,6.2481924731,19.933390365,6.1263740388,14.691128905,13.415043189,13.42988511,23.470604584,3.7789065331,6.63,9.243826473,20.796018673,12.65130184,11.338192669,23.310669653,69.906019179,28.870104756,21.418587974,6.4314215067,52.871686555,16.535224999,17.180217452,37.022009645,8.9661779574,29.803943655,35.595762768,4.2781854362,25.864009247,12.81700092,13.563761427,61675
